date,open,high,low,close,volume,daily_return
2023-10-03 05:30:00,1436.05,1437.0,1420.3,1434.0,4181867,
2023-10-04 05:30:00,1425.0,1449.95,1418.2,1444.35,4510406,0.007217573221757201
2023-10-05 05:30:00,1452.0,1475.65,1450.2,1463.45,7384621,0.013223941565410069
2023-10-06 05:30:00,1469.5,1484.5,1463.3,1478.7,3598672,0.010420581502613713
2023-10-09 05:30:00,1464.9,1491.0,1462.2,1475.45,3567552,-0.002197876513153396
2023-10-10 05:30:00,1483.9,1497.0,1469.1,1495.15,5688951,0.013351858754956147
2023-10-11 05:30:00,1497.0,1518.25,1481.45,1494.4,7220129,-0.0005016219108450182
2023-10-12 05:30:00,1491.9,1504.4,1452.0,1465.5,11081662,-0.019338865096359847
2023-10-13 05:30:00,1405.0,1438.0,1400.0,1431.15,17973439,-0.023439099283520948
2023-10-16 05:30:00,1432.1,1443.6,1430.0,1434.15,4850745,0.00209621632952528
2023-10-17 05:30:00,1440.25,1453.35,1438.05,1442.45,3923764,0.005787400202210247
2023-10-18 05:30:00,1442.0,1454.0,1438.35,1440.55,4264837,-0.001317203369267661
2023-10-19 05:30:00,1426.1,1439.65,1426.1,1433.65,6795691,-0.004789837214952519
2023-10-20 05:30:00,1430.0,1438.5,1425.25,1427.25,3928622,-0.004464130017786783
2023-10-23 05:30:00,1425.6,1432.35,1405.25,1408.65,2636516,-0.013032054650551683
2023-10-25 05:30:00,1399.0,1402.55,1361.3,1370.05,6940777,-0.027402122599652246
2023-10-26 05:30:00,1355.05,1374.0,1353.1,1359.45,6357656,-0.007736943907156624
2023-10-27 05:30:00,1363.65,1385.0,1363.65,1380.35,4634358,0.015373864430468176
2023-10-30 05:30:00,1380.35,1380.35,1363.1,1377.05,2667696,-0.0023906980113739262
2023-10-31 05:30:00,1379.95,1381.15,1363.0,1368.4,3451595,-0.0062815438800333245
2023-11-01 05:30:00,1373.05,1377.45,1351.65,1354.15,3090672,-0.010413621748026847
2023-11-02 05:30:00,1370.0,1376.3,1361.65,1370.15,3758060,0.011815530037292854
2023-11-03 05:30:00,1380.05,1392.0,1377.75,1389.05,3349045,0.013794110133926951
2023-11-06 05:30:00,1393.9,1407.25,1390.8,1403.3,2736381,0.010258809978042516
2023-11-07 05:30:00,1400.0,1405.9,1394.85,1404.3,2272209,0.0007126060001425571
2023-11-08 05:30:00,1405.0,1405.0,1386.45,1391.0,3550635,-0.009470910774051045
2023-11-09 05:30:00,1395.9,1397.5,1370.05,1374.8,5498051,-0.01164629762760605
2023-11-10 05:30:00,1369.95,1373.15,1361.0,1368.85,2943649,-0.004327902240325865
2023-11-12 05:30:00,1380.05,1389.1,1380.05,1388.2,572298,0.014135953537641077
2023-11-13 05:30:00,1379.85,1382.45,1370.85,1373.55,3462092,-0.010553234404264589
2023-11-15 05:30:00,1399.0,1414.0,1393.0,1410.5,8551860,0.02690109570092103
2023-11-16 05:30:00,1416.1,1453.4,1410.6,1444.9,6673907,0.024388514711095377
2023-11-17 05:30:00,1441.05,1451.0,1435.05,1437.55,4901251,-0.005086857221953123
2023-11-20 05:30:00,1442.0,1452.0,1433.65,1436.6,3584210,-0.0006608465792494744
2023-11-21 05:30:00,1442.0,1450.0,1436.75,1439.0,3793135,0.0016706111652513567
2023-11-22 05:30:00,1436.2,1458.95,1436.2,1457.8,3108786,0.013064628214037421
2023-11-23 05:30:00,1467.9,1467.9,1447.7,1449.25,3186928,-0.005865002057895419
2023-11-24 05:30:00,1445.55,1452.65,1433.85,1437.4,2973195,-0.008176643091253988
2023-11-28 05:30:00,1444.0,1445.0,1427.05,1442.7,3755373,0.0036872130235146017
2023-11-29 05:30:00,1451.1,1460.7,1449.8,1459.6,3875778,0.011714147085325921
2023-11-30 05:30:00,1453.25,1460.65,1449.55,1455.15,10120867,-0.0030487804878047697
2023-12-01 05:30:00,1459.9,1459.9,1446.15,1452.3,3489187,-0.0019585609730956577
2023-12-04 05:30:00,1460.45,1471.9,1449.3,1464.35,5511948,0.008297183777456363
2023-12-05 05:30:00,1465.8,1466.9,1442.0,1453.95,5123039,-0.007102127223682753
2023-12-06 05:30:00,1456.75,1477.0,1451.05,1474.3,5269178,0.013996354757728868
2023-12-07 05:30:00,1472.85,1472.85,1461.8,1465.9,4424453,-0.005697619209116045
2023-12-08 05:30:00,1470.4,1494.7,1466.25,1491.15,6323433,0.017224913022716448
2023-12-11 05:30:00,1490.0,1498.0,1482.0,1488.5,3862018,-0.0017771518626563676
2023-12-12 05:30:00,1477.5,1490.0,1467.65,1476.05,6103494,-0.00836412495801142
2023-12-13 05:30:00,1476.0,1476.05,1433.15,1449.0,8549258,-0.01832593746824296
2023-12-14 05:30:00,1463.4,1511.0,1461.35,1501.45,12489858,0.03619737750172547
2023-12-15 05:30:00,1523.05,1588.55,1521.0,1578.4,18395389,0.05125045789070559
2023-12-18 05:30:00,1567.95,1593.0,1560.3,1564.35,6467243,-0.008901419158641732
2023-12-19 05:30:00,1570.1,1573.95,1543.25,1558.3,4221721,-0.0038674209735672926
2023-12-20 05:30:00,1565.05,1583.5,1530.0,1536.4,6592367,-0.014053776551369968
2023-12-21 05:30:00,1521.25,1546.65,1521.25,1536.0,5319038,-0.0002603488674824961
2023-12-22 05:30:00,1534.95,1566.0,1523.0,1562.9,6741060,0.017513020833333393
2023-12-26 05:30:00,1535.0,1548.0,1523.0,1543.95,6878067,-0.01212489602661726
2023-12-27 05:30:00,1544.0,1570.0,1544.0,1567.1,4225849,0.014994008873344233
2023-12-28 05:30:00,1568.95,1568.95,1555.0,1562.65,5702253,-0.0028396400995468474
2023-12-29 05:30:00,1541.05,1559.45,1540.0,1542.9,4388990,-0.012638786676479108
2024-01-01 05:30:00,1539.0,1557.0,1535.25,1551.35,2808451,0.005476699721303824
2024-01-02 05:30:00,1546.0,1549.15,1523.0,1534.4,5396313,-0.010925967705546658
2024-01-03 05:30:00,1519.95,1519.95,1488.0,1490.0,7550363,-0.028936392075078254
2024-01-04 05:30:00,1504.95,1519.75,1492.9,1512.7,7056038,0.01523489932885913
2024-01-05 05:30:00,1506.75,1539.7,1506.25,1532.55,8895403,0.013122231771005355
2024-01-08 05:30:00,1528.95,1536.0,1513.25,1522.8,4440136,-0.006361945776646727
2024-01-09 05:30:00,1541.9,1553.0,1525.85,1529.3,4412074,0.004268452850013205
2024-01-10 05:30:00,1524.95,1535.45,1505.0,1519.9,4096845,-0.006146603020989905
2024-01-11 05:30:00,1524.9,1525.0,1486.6,1494.2,11296088,-0.016909007171524437
2024-01-12 05:30:00,1562.0,1618.0,1555.4,1612.75,26754401,0.07934011511176542
2024-01-15 05:30:00,1644.95,1664.95,1636.0,1652.1,13228305,0.02439931793520378
2024-01-16 05:30:00,1644.8,1648.5,1625.0,1631.55,6500917,-0.012438714363537273
2024-01-17 05:30:00,1620.25,1647.5,1620.25,1640.2,9209876,0.005301706965768815
2024-01-18 05:30:00,1642.65,1649.0,1628.25,1642.6,6375464,0.001463236190708317
2024-01-19 05:30:00,1651.6,1665.5,1644.15,1659.2,4522736,0.010105929623767329
2024-01-20 05:30:00,1665.55,1669.25,1645.0,1648.85,1158144,-0.006237945998071481
2024-01-23 05:30:00,1650.1,1674.7,1637.7,1642.15,9401255,-0.0040634381538646736
2024-01-24 05:30:00,1659.9,1680.0,1645.0,1675.4,8999681,0.020247845811892873
2024-01-25 05:30:00,1672.95,1680.55,1658.0,1669.1,8865304,-0.0037602960487048698
2024-01-29 05:30:00,1665.15,1679.35,1647.6,1656.6,4253785,-0.007489065963693031
2024-01-30 05:30:00,1662.45,1690.0,1648.25,1651.45,4995943,-0.0031087770131593695
2024-01-31 05:30:00,1648.25,1667.25,1638.1,1660.9,6763779,0.005722244088528283
2024-02-01 05:30:00,1659.55,1677.0,1650.35,1657.05,5760011,-0.0023180203504125085
2024-02-02 05:30:00,1666.05,1718.5,1665.0,1693.35,7858483,0.021906399927582143
2024-02-05 05:30:00,1694.75,1700.75,1681.85,1687.2,3634135,-0.003631854017184799
2024-02-06 05:30:00,1686.75,1733.0,1673.95,1729.45,7694265,0.025041488857278305
2024-02-07 05:30:00,1729.0,1729.0,1686.85,1693.75,4613877,-0.020642400763248414
2024-02-08 05:30:00,1698.0,1706.35,1682.8,1692.1,5919715,-0.0009741697416975059
2024-02-09 05:30:00,1684.7,1692.9,1659.8,1669.35,4600004,-0.013444831865728979
2024-02-12 05:30:00,1670.35,1692.95,1670.35,1680.1,3555808,0.006439632192170697
2024-02-13 05:30:00,1683.0,1689.1,1663.5,1684.55,2696481,0.0026486518659603053
2024-02-14 05:30:00,1660.2,1669.45,1635.5,1666.2,3768579,-0.010893116856133589
2024-02-15 05:30:00,1677.0,1687.75,1661.6,1676.35,4834391,0.006091705677589543
2024-02-16 05:30:00,1689.0,1709.0,1687.95,1701.65,4880654,0.01509231365764907
2024-02-19 05:30:00,1705.0,1711.5,1687.7,1699.75,3690993,-0.0011165633355860738
2024-02-20 05:30:00,1685.0,1694.25,1668.75,1685.25,3706389,-0.008530666274452092
2024-02-21 05:30:00,1674.0,1674.0,1645.3,1655.55,4300508,-0.017623497997329762
2024-02-22 05:30:00,1665.0,1684.6,1644.4,1681.35,5841277,0.01558394491256676
2024-02-23 05:30:00,1697.0,1698.45,1671.9,1676.85,5373072,-0.002676420733339291
2024-02-26 05:30:00,1674.95,1674.95,1645.0,1660.15,2782438,-0.009959149595968553
2024-02-27 05:30:00,1661.0,1671.1,1652.8,1663.6,5159088,0.002078125470589942
2024-02-28 05:30:00,1670.0,1687.8,1662.05,1671.25,3188916,0.0045984611685501164
2024-02-29 05:30:00,1665.0,1682.25,1653.3,1673.9,7814722,0.0015856394913986716
2024-03-01 05:30:00,1669.0,1671.95,1651.0,1654.7,6387291,-0.0114702192484617
2024-03-02 05:30:00,1658.85,1665.0,1654.05,1656.3,292153,0.0009669426482141752
2024-03-04 05:30:00,1657.85,1664.45,1633.65,1637.2,4445156,-0.011531727344080145
