date,open,high,low,close,volume,daily_return
2023-10-03 05:30:00,483.1,484.55,476.6,479.95,4657602,
2023-10-04 05:30:00,474.0,477.9,470.0,473.4,3302259,-0.01364725492238772
2023-10-05 05:30:00,473.4,482.4,468.35,470.55,4801287,-0.006020278833966941
2023-10-06 05:30:00,475.0,476.45,469.35,472.6,3134022,0.004356603974073003
2023-10-09 05:30:00,472.45,473.5,464.6,469.8,2681298,-0.0059246720270842435
2023-10-10 05:30:00,473.0,484.8,467.0,480.65,7863825,0.023094934014474156
2023-10-11 05:30:00,485.65,485.95,480.1,483.9,7006735,0.006761676895870261
2023-10-12 05:30:00,483.1,494.0,482.55,484.4,6895255,0.00103327133705311
2023-10-13 05:30:00,479.0,487.5,477.5,480.6,4652247,-0.007844756399669639
2023-10-16 05:30:00,479.75,486.5,475.3,483.4,5043158,0.005826050769870861
2023-10-17 05:30:00,486.5,488.45,480.7,484.35,4495043,0.0019652461729418036
2023-10-18 05:30:00,487.8,494.8,483.55,485.05,7437952,0.0014452358831422707
2023-10-19 05:30:00,478.45,482.25,471.0,479.95,6035837,-0.010514379960828824
2023-10-20 05:30:00,475.0,479.85,470.0,471.75,2777724,-0.017085113032607513
2023-10-23 05:30:00,470.8,473.95,455.0,456.7,2994345,-0.03190249072602014
2023-10-25 05:30:00,466.0,473.0,459.4,461.2,7854105,0.009853295379899318
2023-10-26 05:30:00,456.7,458.45,448.75,456.65,6625855,-0.009865568083261111
2023-10-27 05:30:00,458.0,464.4,454.45,456.15,6193726,-0.001094930471915001
2023-10-30 05:30:00,458.75,461.75,454.0,456.65,7523779,0.0010961306587744524
2023-10-31 05:30:00,465.0,465.0,453.25,459.5,5236060,0.006241103689915706
2023-11-01 05:30:00,458.5,466.0,456.0,462.7,4931538,0.00696409140369969
2023-11-02 05:30:00,463.25,475.8,463.25,474.2,3933951,0.02485411713853458
2023-11-03 05:30:00,478.95,481.45,474.25,475.2,3274345,0.002108814846056406
2023-11-06 05:30:00,480.0,484.8,478.25,481.95,4294682,0.014204545454545414
2023-11-07 05:30:00,482.0,491.5,480.3,484.55,5425669,0.005394750492789813
2023-11-08 05:30:00,491.45,491.45,478.15,488.05,8220612,0.007223196780518082
2023-11-09 05:30:00,488.8,488.8,483.15,484.45,3271496,-0.0073762934125601864
2023-11-10 05:30:00,482.05,488.25,479.55,481.3,3498064,-0.00650221901124981
2023-11-12 05:30:00,485.0,486.0,480.65,482.45,302230,0.0023893621441928303
2023-11-13 05:30:00,482.0,492.35,481.1,487.5,4918873,0.010467405948803021
2023-11-15 05:30:00,497.0,513.5,494.2,505.4,11674265,0.036717948717948756
2023-11-16 05:30:00,504.0,507.45,497.15,504.3,4171759,-0.002176493866244522
2023-11-17 05:30:00,503.05,506.45,496.85,497.75,3595049,-0.012988300614713455
2023-11-20 05:30:00,500.15,505.95,496.55,497.3,4305637,-0.0009040683073832101
2023-11-21 05:30:00,502.8,510.95,501.9,506.85,7154476,0.019203699979891464
2023-11-22 05:30:00,504.9,506.85,498.95,500.25,4337970,-0.013021604024859523
2023-11-23 05:30:00,499.0,503.0,491.65,501.95,6628259,0.0033983008495752642
2023-11-24 05:30:00,504.85,512.75,502.55,507.8,5973059,0.01165454726566395
2023-11-28 05:30:00,511.75,518.25,509.8,515.6,7804926,0.015360378101614724
2023-11-29 05:30:00,519.0,523.35,513.9,517.45,6275280,0.0035880527540730345
2023-11-30 05:30:00,519.3,519.75,511.35,515.65,7599701,-0.00347859696589059
2023-12-01 05:30:00,520.05,524.8,515.3,517.2,4933886,0.003005914864733894
2023-12-04 05:30:00,524.05,526.65,516.55,519.25,5985489,0.003963650425367282
2023-12-05 05:30:00,518.35,528.8,515.45,520.65,6399021,0.0026961964371690073
2023-12-06 05:30:00,521.0,526.95,515.6,523.0,4831956,0.0045135887832516985
2023-12-07 05:30:00,521.0,522.4,515.1,516.05,4628885,-0.013288718929254428
2023-12-08 05:30:00,519.5,525.05,514.0,520.35,3733998,0.008332525918031353
2023-12-11 05:30:00,520.3,523.8,517.1,522.4,2597347,0.003939656000768732
2023-12-12 05:30:00,525.0,538.5,522.15,527.45,9498031,0.00966692189892826
2023-12-13 05:30:00,528.95,535.25,523.3,532.85,4000017,0.010237937245236362
2023-12-14 05:30:00,540.0,545.95,537.25,543.1,7190654,0.019236182790653977
2023-12-15 05:30:00,556.0,559.05,548.2,557.25,8191005,0.026054133677039237
2023-12-18 05:30:00,557.0,567.4,551.5,566.4,5076184,0.01641991924629882
2023-12-19 05:30:00,567.95,567.95,555.7,564.85,4484733,-0.002736581920903869
2023-12-20 05:30:00,569.5,570.9,546.25,548.2,6959868,-0.0294768522616623
2023-12-21 05:30:00,544.0,561.65,541.65,556.25,4591119,0.014684421743889065
2023-12-22 05:30:00,559.4,572.0,559.0,570.45,7865384,0.025528089887640437
2023-12-26 05:30:00,574.95,580.85,570.5,579.85,4649730,0.016478218949951717
2023-12-27 05:30:00,582.0,607.65,580.3,605.6,12430827,0.04440803656117964
2023-12-28 05:30:00,608.0,616.5,605.2,614.3,7139743,0.014365918097754227
2023-12-29 05:30:00,614.3,618.0,608.1,614.85,3995822,0.0008953280156276389
2024-01-01 05:30:00,614.5,620.5,606.95,610.4,2961919,-0.007237537610799483
2024-01-02 05:30:00,610.4,620.0,607.4,617.0,4975013,0.01081258191349943
