date,open,high,low,close,volume,daily_return
2023-10-03 05:30:00,1730.0,1735.0,1715.45,1727.05,5534869,
2023-10-04 05:30:00,1715.0,1727.0,1709.0,1722.05,6220979,-0.002895110158941505
2023-10-05 05:30:00,1730.0,1747.0,1721.15,1734.25,2966801,0.007084579425684634
2023-10-06 05:30:00,1735.3,1747.0,1730.2,1743.9,1992323,0.00556436499927937
2023-10-09 05:30:00,1730.0,1733.8,1717.05,1719.3,1839513,-0.014106313435403472
2023-10-10 05:30:00,1727.5,1768.7,1720.6,1756.1,3368982,0.02140405979177573
2023-10-11 05:30:00,1760.05,1779.95,1760.05,1771.4,3499844,0.008712487899322552
2023-10-12 05:30:00,1775.0,1776.9,1761.25,1763.85,2383827,-0.004262165518798766
2023-10-13 05:30:00,1755.0,1769.95,1752.15,1762.0,2123927,-0.0010488420217138472
2023-10-16 05:30:00,1761.0,1762.15,1746.45,1749.75,1579957,-0.0069523269012485844
2023-10-17 05:30:00,1755.0,1774.8,1750.8,1771.55,3217357,0.012458922703243225
2023-10-18 05:30:00,1773.0,1775.2,1745.1,1753.4,3051680,-0.01024526544551374
2023-10-19 05:30:00,1742.0,1753.4,1735.6,1738.45,1993179,-0.008526291775978079
2023-10-20 05:30:00,1733.5,1773.2,1732.65,1769.6,4072383,0.01791826051942813
2023-10-23 05:30:00,1769.0,1769.0,1722.45,1740.75,7546442,-0.016303119349005413
2023-10-25 05:30:00,1749.0,1761.75,1722.0,1728.05,3512668,-0.007295705873904934
2023-10-26 05:30:00,1727.7,1727.7,1689.0,1694.85,6279280,-0.01921240704840721
2023-10-27 05:30:00,1708.0,1708.0,1689.0,1702.7,2974830,0.004631678319615418
2023-10-30 05:30:00,1702.0,1720.9,1688.4,1717.5,1511563,0.008692077289011557
2023-10-31 05:30:00,1727.7,1747.0,1716.85,1739.4,4839336,0.012751091703056883
2023-11-01 05:30:00,1731.0,1735.95,1717.85,1724.4,2528105,-0.008623663332183562
2023-11-02 05:30:00,1735.0,1758.65,1732.1,1737.7,2550558,0.007712827650197207
2023-11-03 05:30:00,1740.0,1744.25,1730.1,1733.25,1558958,-0.002560856304310355
2023-11-06 05:30:00,1744.0,1747.0,1732.0,1740.2,1186685,0.0040098081638539895
2023-11-07 05:30:00,1735.15,1754.4,1726.1,1751.25,3599603,0.006349844845420005
2023-11-08 05:30:00,1753.0,1760.95,1740.0,1746.25,3642837,-0.002855103497501732
2023-11-09 05:30:00,1745.9,1756.7,1739.1,1744.95,1943711,-0.0007444523979956985
2023-11-10 05:30:00,1734.6,1749.25,1734.6,1745.45,1634799,0.0002865411616379543
2023-11-12 05:30:00,1752.0,1755.9,1747.0,1752.5,200366,0.004039073018419215
2023-11-13 05:30:00,1751.0,1752.2,1733.5,1748.2,2855277,-0.0024536376604850085
2023-11-15 05:30:00,1761.0,1772.3,1750.15,1769.5,3432271,0.01218396064523497
2023-11-16 05:30:00,1771.0,1783.4,1765.0,1772.85,2079116,0.001893190166713632
2023-11-17 05:30:00,1760.0,1784.25,1759.3,1764.6,2710870,-0.004653523986800967
2023-11-20 05:30:00,1756.0,1775.95,1750.1,1770.55,1923651,0.00337186897880537
2023-11-21 05:30:00,1778.95,1778.95,1760.65,1767.2,2705765,-0.0018920674366721402
2023-11-22 05:30:00,1758.0,1763.0,1737.5,1745.65,4513732,-0.012194431869624212
2023-11-23 05:30:00,1740.05,1748.8,1737.0,1739.3,2836289,-0.0036376134964054563
2023-11-24 05:30:00,1739.5,1749.5,1733.7,1744.0,2561979,0.00270223653193824
2023-11-28 05:30:00,1745.0,1748.0,1738.0,1742.25,3349292,-0.00100344036697253
2023-11-29 05:30:00,1748.5,1759.25,1740.2,1753.45,3473140,0.006428468933849851
2023-11-30 05:30:00,1756.45,1766.0,1745.95,1755.45,6254947,0.0011406085146425937
2023-12-01 05:30:00,1760.0,1766.0,1748.25,1750.5,2002378,-0.0028197897974878705
2023-12-04 05:30:00,1770.0,1825.95,1752.65,1818.55,4579173,0.03887460725506986
2023-12-05 05:30:00,1828.0,1837.0,1808.5,1828.45,5571472,0.005443897610733828
2023-12-06 05:30:00,1832.05,1839.35,1813.15,1821.4,4695880,-0.00385572479422458
2023-12-07 05:30:00,1825.0,1836.85,1813.4,1826.85,2500642,0.002992203799275117
2023-12-08 05:30:00,1826.85,1843.0,1820.7,1838.45,2985466,0.00634972767331754
2023-12-11 05:30:00,1845.0,1861.65,1840.3,1844.05,3205833,0.003046044222034805
2023-12-12 05:30:00,1848.0,1853.0,1819.05,1824.35,3814962,-0.010683007510642328
2023-12-13 05:30:00,1824.0,1835.75,1813.1,1826.2,3251332,0.0010140598021213254
2023-12-14 05:30:00,1844.0,1865.45,1832.45,1853.85,4878863,0.01514072938341915
